episode,total_episodes,scenario,reward,hits,deaths,steps,std,log_std_0,log_std_1,entropy,ratio,total_loss,policy_loss,value_loss,skipped,ppo_update_count,pool_episodes,adv_std_spread,learning_rate,policy_frozen,det_train_avg,det_all_avg,det_total_hits,det_total_deaths,best_reward_so_far
145,5000,vertical_wall_left,86.126651,14,3,79,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
146,5000,four_corner,472.525341,69,1,2101,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
147,5000,spiral_arms,266.502336,40,3,205,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
148,5000,asteroid_rain,210.732000,32,3,285,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
149,5000,donut_ring,512.945701,75,0,1801,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
150,5000,asteroid_rain,50.479723,9,3,131,0.330092,-1.108383,-1.108383,0.623205,0.999923,6.632125,0.106819,6.531538,0,16,11,5.253761,0.0000250000,0,332.105291,295.637913,361,23,332.105291
151,5000,spiral_arms,217.926469,33,3,169,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
152,5000,spiral_arms,252.669240,38,3,201,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
153,5000,spiral_arms,183.008337,28,3,170,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
154,5000,four_corner,469.017801,70,0,2101,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
155,5000,stock,259.543165,39,3,276,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
156,5000,donut_ring,492.926486,72,0,1801,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
157,5000,crossing_lanes,291.772093,47,9,356,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
158,5000,four_corner,253.722215,38,1,2101,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
159,5000,spiral_arms,189.816128,29,3,172,0.330092,-1.108383,-1.108383,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000250000,0,,,,,332.105291
160,5000,four_corner,251.952875,37,0,2101,0.329774,-1.109349,-1.109349,0.621111,1.000009,8.749197,0.065071,8.690337,0,17,10,2.903267,0.0000250000,0,280.133498,250.506557,309,24,332.105291
161,5000,four_corner,216.316334,35,0,2101,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
162,5000,vertical_wall_left,316.375091,47,3,544,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
163,5000,vertical_wall_left,225.792684,34,3,333,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
164,5000,asteroid_rain,216.321516,33,3,538,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
165,5000,vertical_wall_left,121.022184,19,3,169,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
166,5000,four_corner,264.063273,38,0,2101,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
167,5000,asteroid_rain,183.637537,28,3,158,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
168,5000,stock,364.724914,54,3,285,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
169,5000,spiral_arms,176.125934,27,3,172,0.329774,-1.109349,-1.109349,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000250000,0,,,,,332.105291
170,5000,vertical_wall_left,156.013395,24,3,171,0.329476,-1.110253,-1.110253,0.619180,1.000012,6.442685,0.137233,6.311644,0,18,10,3.810475,0.0000500000,0,298.277766,266.367279,327,23,332.105291
171,5000,stock,280.743756,42,3,252,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
172,5000,spiral_arms,155.166132,24,3,155,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
173,5000,stock,245.867654,37,3,194,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
174,5000,donut_ring,545.907941,80,0,1801,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
175,5000,vertical_wall_left,198.084888,30,3,158,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
176,5000,stock,343.673128,51,3,358,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
177,5000,vertical_wall_left,357.347970,53,3,507,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
178,5000,vertical_wall_left,233.183812,35,3,270,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
179,5000,vertical_wall_left,100.432573,16,3,237,0.329476,-1.110253,-1.110253,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,332.105291
180,5000,four_corner,370.611473,55,2,2101,0.329193,-1.111111,-1.111111,0.617372,0.999818,8.548685,0.097147,8.457712,0,19,10,2.922018,0.0000500000,0,298.282903,266.349582,327,23,332.105291
181,5000,stock,308.455512,46,3,279,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
182,5000,spiral_arms,113.385698,18,3,97,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
183,5000,asteroid_rain,175.110064,27,3,292,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
184,5000,spiral_arms,238.713876,36,3,151,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
185,5000,stock,293.762589,44,3,276,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
186,5000,asteroid_rain,189.863462,29,3,289,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
187,5000,asteroid_rain,43.307880,8,3,131,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
188,5000,four_corner,270.456039,40,1,2101,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
189,5000,crossing_lanes,576.488990,88,9,722,0.329193,-1.111111,-1.111111,0.000000,1.000000,0.000000,0.000000,0.000000,0,19,0,0.000000,0.0000500000,0,,,,,332.105291
190,5000,spiral_arms,245.836413,37,3,168,0.328922,-1.111935,-1.111935,0.615655,1.000058,9.454570,0.112863,9.347864,0,20,10,6.631286,0.0000500000,0,309.522864,276.171191,337,21,332.105291
191,5000,stock,238.440727,36,3,282,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
192,5000,spiral_arms,134.501207,21,3,75,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
193,5000,four_corner,349.012025,52,3,1214,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
194,5000,vertical_wall_left,107.987428,17,3,250,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
195,5000,spiral_arms,337.313799,50,3,241,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
196,5000,vertical_wall_left,247.156187,37,3,252,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
197,5000,spiral_arms,196.776313,30,3,146,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
198,5000,asteroid_rain,176.599449,27,3,155,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
199,5000,donut_ring,555.342428,81,0,1801,0.328922,-1.111935,-1.111935,0.000000,1.000000,0.000000,0.000000,0.000000,0,20,0,0.000000,0.0000500000,0,,,,,332.105291
200,5000,four_corner,539.577701,78,1,2101,0.328660,-1.112733,-1.112733,0.614008,0.999897,9.899085,0.072406,9.832819,0,21,10,3.246536,0.0000500000,0,278.419573,248.950550,307,21,332.105291
201,5000,asteroid_rain,64.338181,11,3,130,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
202,5000,stock,217.594734,33,3,259,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
203,5000,spiral_arms,162.143343,25,3,184,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
204,5000,stock,259.993824,39,3,256,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
205,5000,vertical_wall_left,156.017282,24,3,320,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
206,5000,spiral_arms,106.666261,17,3,41,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
207,5000,asteroid_rain,210.549369,32,3,277,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
208,5000,crossing_lanes,629.494589,96,9,1239,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
209,5000,four_corner,378.199423,55,0,2101,0.328660,-1.112733,-1.112733,0.000000,1.000000,0.000000,0.000000,0.000000,0,21,0,0.000000,0.0000500000,0,,,,,332.105291
210,5000,stock,525.656375,77,3,440,0.328404,-1.113511,-1.113511,0.612412,1.000059,8.412957,0.105689,8.313393,0,22,10,5.106593,0.0000500000,0,316.570008,282.358080,344,23,332.105291
211,5000,spiral_arms,127.446078,20,3,94,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
212,5000,vertical_wall_left,121.176390,19,3,124,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
213,5000,donut_ring,584.071311,86,1,1801,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
214,5000,spiral_arms,134.565522,21,3,99,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
215,5000,vertical_wall_left,156.049670,24,3,145,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
216,5000,stock,259.405499,39,3,277,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
217,5000,four_corner,271.885163,40,1,2101,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
218,5000,four_corner,685.451314,100,2,2101,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
219,5000,four_corner,282.463085,41,0,2101,0.328404,-1.113511,-1.113511,0.000000,1.000000,0.000000,0.000000,0.000000,0,22,0,0.000000,0.0000500000,0,,,,,332.105291
